firm_id,name,owner_name,owner_age_estimate,address,city,state,zip_code,metro,phone,email,website,subindustry,naics_code,revenue_estimate,employee_count,years_established,yelp_rating,yelp_review_count,google_rating,google_review_count,succession_risk_score,wealth_index,formation_rate,estimated_ebitda,estimated_multiple,deal_score
firm_0514,Lisa Smith Tax Services,Timothy Jones,74,9577 Second St,Tampa,FL,33611,Tampa,(635) 628-1941,info@lisasmithtaxsercpa.com,,Estate Planning,541211,2423230,10,35,3.6,8,3.8,12,86,77,12.6,386047,3.6299979026361786,75.37
firm_0423,Lisa Allen CPA,Eric Lee,45,8595 Park Dr,Orlando,FL,32804,Orlando,(564) 561-8354,info@lisaallencpa.com,,CPA Firms,541211,6930313,39,36,4.9,22,4.6,26,42,76,12.8,1334826,3.0520731860001957,75.36
firm_0122,Robert Johnson CPAs,Amy Baker,49,3582 Second Blvd,North End,MA,02113,Boston,(672) 331-5441,info@robertjohnsoncpcpa.com,www.robertjohnsoncpcpa.com,CPA Firms,541211,8547388,31,6,4.5,119,4.6,108,2,89,16.3,2232241,3.920273339688451,75.35
firm_0124,Advanced Company,Donna Lopez,40,220 Main Ave,North End,MA,02113,Boston,(612) 401-8611,info@advancedcompanytax.com,www.advancedcompanytax.com,Forensic Accounting,541211,6842254,45,3,4.5,66,4.3,52,6,89,16.3,1582029,4.557782956753108,75.35
firm_0626,Community LLC,Angela Nguyen,42,803 Main Dr,Naples,FL,34102,Naples,(347) 579-8945,info@communityllctax.com,www.communityllctax.com,Tax Preparation,541213,4312735,18,3,4.2,121,4.0,133,6,95,8.7,958665,2.946459902927317,75.34
firm_0002,Carol Nelson CPA,Kimberly Scott,71,7890 Commerce Dr,Cambridge,MA,02139,Boston,(224) 220-9065,info@carolnelsoncpa.com,,Tax Preparation,541213,2478778,10,30,3.0,0,2.7,0,91,89,14.2,810205,3.062350527604194,75.28999999999999
firm_0005,Community CPA,Michelle Adams,37,2590 Park Way,Cambridge,MA,02139,Boston,(700) 609-9330,info@communitycpatax.com,www.communitycpatax.com,Bookkeeping Services,541219,7548755,42,14,3.1,133,3.0,173,11,89,14.2,1407074,2.8695441559185526,75.28999999999999
firm_0321,Pinnacle Solutions,William King,40,7981 Elm Ave,Coral Gables,FL,33146,Miami,(899) 710-2339,info@pinnaclesolutiotax.com,,Payroll Services,541214,1495763,9,26,4.9,17,4.7,11,40,89,12.7,322357,4.090418756782026,75.24000000000001
firm_0211,Executive Professional Corporation,Kimberly Gonzalez,71,6818 Second Blvd,Lowell,MA,01851,Lowell,(395) 515-1074,info@executiveprofes.com,www.executiveprofes.com,Bookkeeping Services,541219,6966638,25,24,2.9,18,3.0,13,68,74,11.6,2282830,3.4021919955125712,75.22
firm_0079,Strategic Business Services,James Moore,35,2507 Park Blvd,Boston,MA,02114,Boston,(606) 497-5732,info@strategicbusine.com,www.strategicbusine.com,Payroll Services,541214,9659569,26,37,3.0,85,2.8,137,26,87,15.9,3191053,4.206198191709358,75.05
firm_0134,Park Audit Services,Andrew Hernandez,42,970 Commerce Way,Downtown,MA,02109,Boston,(362) 458-4276,info@parkauditservic.com,,CPA Firms,541211,3644903,10,30,3.6,7,3.3,5,54,87,19.1,552514,3.081573356449374,75.05
firm_0329,Grove Group,Ronald Thomas,35,559 Oak Ave,Miami Beach,FL,33149,Miami,(946) 645-4921,info@grovegrouptax.com,www.grovegrouptax.com,Tax Preparation,541213,9427549,21,28,2.9,37,2.9,48,21,87,16.2,2058938,2.513257409034612,75.05
firm_0290,Professional Consulting,Andrew Hill,75,2146 Second St,Hialeah,FL,33015,Miami,(960) 627-1479,info@professionalconcpa.com,,Tax Preparation,541213,4757664,23,19,4.2,15,4.1,23,75,59,8.8,735497,3.2402538420846803,75.01
firm_0291,Legacy CPAs,Sandra Roberts,41,7445 First Dr,Hialeah,FL,33015,Miami,(292) 370-2538,info@legacycpascpa.com,www.legacycpascpa.com,Tax Preparation,541213,2550798,22,29,3.2,36,3.0,47,33,59,8.8,471372,3.05266859683034,75.01
firm_0454,Eric Green CPAs,Sarah Green,40,9139 Second St,Orlando,FL,32809,Orlando,(285) 479-6670,info@ericgreencpastax.com,www.ericgreencpastax.com,CPA Firms,541211,3160143,25,11,3.3,71,3.5,112,21,74,12.7,591923,3.8134597060880058,74.99000000000001
firm_0175,Lisa Perez & Associates,Laura Martin,69,8520 Park Way,Worcester,MA,01602,Worcester,(880) 386-9637,info@lisaperezandasstax.com,,Bookkeeping Services,541219,5329631,36,24,3.8,30,4.0,51,71,71,10.4,1786291,3.123234438148055,74.93
firm_0240,West Bookkeeping,Kimberly Davis,60,7130 First Ave,Coral Gables,FL,33134,Miami,(459) 980-5596,info@westbookkeepingtax.com,,Estate Planning,541211,8281480,32,19,4.9,6,4.8,9,66,82,12.3,1369662,3.547587660640717,74.91
firm_0647,Local Associates,Robert Harris,47,7844 Commerce Way,Tallahassee,FL,32301,Tallahassee,(733) 458-5010,info@localassociatescpa.com,www.localassociatescpa.com,Tax Preparation,541213,2648276,13,7,4.8,32,5.0,45,12,73,12.8,585994,2.9684583530814117,74.91
firm_0652,Executive Audit Services,Deborah Campbell,42,8839 Second St,Tallahassee,FL,32301,Tallahassee,(990) 930-9743,info@executiveaudits.com,www.executiveaudits.com,Estate Planning,541211,6943628,44,11,3.6,85,3.3,55,13,73,12.8,1350483,4.182358623333339,74.91
firm_0116,Capital Consulting,Lisa Hill,61,5794 Main Ave,Charlestown,MA,02129,Boston,(798) 233-2805,info@capitalconsulti.com,www.capitalconsulti.com,Bookkeeping Services,541219,9005905,31,4,4.2,9,4.0,6,31,86,14.9,2770056,3.189271284800719,74.9
firm_0147,James Nelson CPAs,David Garcia,43,8211 Oak Way,Saugus,MA,01906,Boston,(405) 264-3301,info@jamesnelsoncpascpa.com,www.jamesnelsoncpascpa.com,Forensic Accounting,541211,2721177,13,5,4.2,73,4.0,118,2,78,11.7,799773,4.501157661461856,74.89
firm_0489,Dorothy Nelson CPAs,Ruth Lopez,42,4584 Park St,Tampa,FL,33647,Tampa,(284) 605-9971,info@dorothynelsoncp.com,,Bookkeeping Services,541219,6525608,36,31,4.1,21,4.3,37,43,76,12.1,1518047,2.878446026546676,74.87
firm_0491,Karen Hall & Associates,Michael Wright,50,8987 Elm Blvd,Tampa,FL,33647,Tampa,(297) 749-6307,info@karenhallandass.com,www.karenhallandass.com,Forensic Accounting,541211,3543499,21,29,3.4,61,3.5,51,29,76,12.1,563439,3.7848398381458646,74.87
firm_0505,Advanced Advisory Services,Helen Anderson,66,6383 Second Dr,Tampa,FL,33609,Tampa,(262) 881-1178,info@advancedadvisor.com,www.advancedadvisor.com,Tax Preparation,541213,5547420,22,8,4.9,12,4.8,7,43,85,14.2,851184,3.022102991170547,74.69
firm_0508,Jeffrey Robinson CPAs,Michael Gonzalez,73,1089 Main Way,Tampa,FL,33609,Tampa,(561) 229-3404,info@jeffreyrobinson.com,,Payroll Services,541214,2625968,24,26,3.0,14,3.2,9,79,85,14.2,527714,3.444533516093283,74.69
firm_0480,West Business Services,Ashley Jackson,56,6728 Oak Dr,Tampa,FL,33629,Tampa,(723) 579-2483,info@westbusinesssertax.com,www.westbusinesssertax.com,Tax Preparation,541213,8854256,29,9,4.4,44,4.5,72,24,91,12.9,1767642,3.1799502015495302,74.68
firm_0482,Hills CPA,Robert Rivera,45,2333 Park Dr,Tampa,FL,33629,Tampa,(729) 887-9551,info@hillscpacpa.com,www.hillscpacpa.com,Forensic Accounting,541211,8416997,39,28,3.4,55,3.2,40,25,91,12.9,1338468,3.776095734976169,74.68
firm_0487,Advanced Group,James Jones,40,4136 Elm Way,Tampa,FL,33629,Tampa,(958) 857-2256,info@advancedgroupcpa.com,www.advancedgroupcpa.com,CPA Firms,541211,6165051,34,29,2.7,116,2.5,145,22,91,12.9,1119820,3.167047591458319,74.68
firm_0617,Trusted Business Services,Helen Hall,46,6828 Third Dr,Sarasota,FL,34236,Sarasota,(534) 838-5202,info@trustedbusinesstax.com,,Tax Preparation,541213,6737611,29,21,4.2,0,4.0,0,53,88,10.6,1375326,2.604365805777666,74.62
firm_0098,Community CPA,Ashley Lopez,44,6296 Second St,Allston,MA,02134,Boston,(646) 377-2604,info@communitycpatax.com,www.communitycpatax.com,Payroll Services,541214,8853395,32,23,3.9,133,3.8,81,28,71,12.8,1479707,4.272851230174769,74.61
firm_0099,Ridge Tax Services,Sarah Martin,37,1923 Elm Dr,Allston,MA,02134,Boston,(966) 692-6062,info@ridgetaxservicetax.com,www.ridgetaxservicetax.com,Payroll Services,541214,1336829,12,12,3.4,86,3.6,106,20,71,12.8,458434,3.3839374276450958,74.61
firm_0070,Precision Associates,Kenneth Adams,67,4195 Elm Dr,Boston,MA,02101,Boston,(218) 303-3688,info@precisionassocitax.com,,CPA Firms,541211,4597429,24,37,3.0,10,3.0,6,84,84,18.4,760963,3.3694128490675217,74.6
firm_0549,Gary Rodriguez Tax Services,Kimberly Taylor,61,7599 Second Blvd,Jacksonville,FL,32207,Jacksonville,(207) 802-3185,info@garyrodrigueztatax.com,www.garyrodrigueztatax.com,Payroll Services,541214,6295664,22,20,2.5,9,2.7,10,53,72,10.8,1240479,3.3142709962535175,74.36
firm_0521,Robert Perez & Associates,Sandra Hernandez,63,5188 Park Ave,Tampa,FL,33612,Tampa,(783) 898-9511,info@robertperezandacpa.com,www.robertperezandacpa.com,Bookkeeping Services,541219,683831,2,22,2.7,143,2.6,167,50,73,11.9,111978,3.1668004954605617,74.28
firm_0523,Trusted Accounting,Angela Clark,69,9447 Main St,Tampa,FL,33612,Tampa,(633) 553-3839,info@trustedaccountitax.com,www.trustedaccountitax.com,Tax Preparation,541213,1587646,6,7,3.7,147,3.5,226,42,73,11.9,470749,2.669691449530347,74.28
firm_0316,Stephen Harris CPA,Sandra Hernandez,70,8138 Second St,Coral Gables,FL,33146,Miami,(392) 783-3182,info@stephenharriscpcpa.com,www.stephenharriscpcpa.com,Tax Preparation,541213,6017343,15,4,3.5,73,3.8,116,42,89,12.7,1983974,2.9685191769501005,74.24000000000001
firm_0458,Sarah Sanchez CPAs,Paul Gonzalez,62,839 Oak Blvd,Orlando,FL,32810,Orlando,(272) 485-5935,info@sarahsanchezcpacpa.com,,Estate Planning,541211,2007052,13,37,3.6,18,3.4,27,75,71,12.1,568067,3.4761400371864886,74.12
firm_0463,Crown Tax Advisors,Betty Harris,66,1720 Third Dr,Orlando,FL,32810,Orlando,(398) 277-9293,info@crowntaxadvisortax.com,,Payroll Services,541214,984584,12,27,4.4,16,4.7,21,71,71,12.1,172701,3.508226596097617,74.12
firm_0131,Karen Jackson CPA,Larry Wilson,72,8056 Oak Dr,Downtown,MA,02109,Boston,(440) 273-4821,info@karenjacksoncpacpa.com,,Forensic Accounting,541211,9291935,19,6,4.3,25,4.5,21,67,87,19.1,2606383,3.9688350406846054,74.05
firm_0019,Elite Tax Advisors,William Walker,60,4913 Business Ave,Boston,MA,02118,Boston,(772) 904-7056,info@elitetaxadvisortax.com,www.elitetaxadvisortax.com,Estate Planning,541211,2679077,10,7,3.9,40,3.7,66,39,73,11.4,901054,4.102472910199945,73.93
firm_0021,Ridge CPAs,Brian Garcia,44,8386 Park Blvd,Boston,MA,02118,Boston,(643) 990-1315,info@ridgecpastax.com,www.ridgecpastax.com,Bookkeeping Services,541219,3061263,20,9,4.7,124,4.9,216,5,73,11.4,483451,3.0064468379879763,73.93
firm_0601,South Tax Advisors,Eric Hall,50,435 Business Way,Palm Beach,FL,33480,West Palm Beach,(815) 553-7095,info@southtaxadvisorcpa.com,,Forensic Accounting,541211,2731841,13,22,4.6,13,4.5,12,48,96,9.3,915808,4.676242206766025,73.91
firm_0144,Legacy Group,Andrew Hall,62,1327 Main Way,Saugus,MA,01906,Boston,(795) 925-2943,info@legacygroupcpa.com,,Payroll Services,541214,5298704,25,32,4.5,17,4.3,30,69,78,11.7,943009,3.4099417386016873,73.89
firm_0539,Professional CPAs,Lisa Lopez,65,4436 Third Ave,Tampa,FL,33614,Tampa,(876) 638-2200,info@professionalcpatax.com,,Bookkeeping Services,541219,3668581,10,38,3.1,16,3.1,15,90,82,13.7,605751,3.5789871731667904,73.88999999999999
firm_0658,Legacy Business Services,Matthew King,58,8868 Oak Blvd,Pensacola,FL,32501,Pensacola,(510) 340-2667,info@legacybusinessscpa.com,,Estate Planning,541211,3905036,24,34,4.4,11,4.6,8,69,67,9.7,1173020,3.7848759896404984,73.84
firm_0399,South Financial Services,Betty Perez,53,5473 First Way,Orlando,FL,32803,Orlando,(390) 231-9644,info@southfinancials.com,,Payroll Services,541214,8331025,23,39,4.7,13,4.7,13,51,74,12.4,2119348,3.361093144929837,73.78
firm_0674,Community Group,Jeffrey Williams,37,5396 Oak St,Fort Myers,FL,33901,Fort Myers,(584) 453-7613,info@communitygroup.com,www.communitygroup.com,Payroll Services,541214,4996204,23,28,2.7,70,2.8,108,23,74,10.9,1520853,4.160575684515964,73.73
firm_0636,Strategic Tax Preparation,Sarah Rivera,61,5616 Elm Way,Naples,FL,34108,Naples,(395) 854-1949,info@strategictaxprecpa.com,,Forensic Accounting,541211,9550637,37,31,3.2,21,3.0,30,80,97,7.4,2566019,4.238728075218225,73.72999999999999
firm_0335,West Group,Donna Ramirez,51,6488 First St,Bal Harbour,FL,33154,Miami,(272) 799-8016,info@westgroup.com,www.westgroup.com,CPA Firms,541211,7347459,18,4,4.9,25,4.8,22,13,96,10.4,1983075,3.1585736472048507,73.68
firm_0427,Grove Audit Services,Betty Martin,45,7230 Third Ave,Orlando,FL,32806,Orlando,(573) 223-7449,info@groveauditservi.com,www.groveauditservi.com,Forensic Accounting,541211,2816741,18,19,2.5,42,2.3,49,23,69,11.9,553663,4.696499354351136,73.68
firm_0429,Uptown LLC,Angela Miller,72,2887 Commerce Way,Orlando,FL,32806,Orlando,(438) 823-1064,info@uptownllctax.com,,Tax Preparation,541213,1552614,12,11,3.5,10,3.7,12,78,69,11.9,438000,2.6643386770574997,73.68
firm_0221,Ruth Scott CPA,Steven Rivera,50,9469 Second Ave,Lowell,MA,01854,Lowell,(602) 379-9407,info@ruthscottcpatax.com,,Estate Planning,541211,8395156,35,10,4.1,29,4.2,41,40,72,11.2,2566842,3.7921217533664624,73.63999999999999
firm_0301,East Financial Advisors,Dorothy Scott,55,9801 Second Ave,Coral Gables,FL,33144,Miami,(531) 837-1597,info@eastfinancialad.com,www.eastfinancialad.com,Forensic Accounting,541211,8775689,41,14,2.8,7,3.1,8,40,84,12.8,2760046,4.544850688410137,73.56
firm_0575,Legacy CPAs,Susan Miller,49,8295 Commerce Ave,Fort Lauderdale,FL,33308,Fort Lauderdale,(992) 244-7443,info@legacycpas.com,www.legacycpas.com,Tax Preparation,541213,8757729,22,27,2.6,48,2.3,44,20,87,12.1,1635544,3.011441492025176,73.52
firm_0415,Advanced Company,Frank Wilson,66,2159 Second Blvd,Orlando,FL,32835,Orlando,(808) 660-3455,info@advancedcompanycpa.com,,Tax Preparation,541213,2821563,16,23,3.8,17,3.8,22,76,71,11.2,860309,2.6239370602237684,73.49
firm_0610,Amy Brown & Associates,Nancy Lopez,45,3742 Main St,Wellington,FL,33414,West Palm Beach,(491) 576-1631,info@amybrownandassotax.com,www.amybrownandassotax.com,CPA Firms,541211,8786739,24,8,4.6,116,4.6,101,9,90,11.4,1744334,3.823647323901193,73.47999999999999
firm_0340,Local Corporation,Timothy Robinson,65,2936 Park Dr,Kendall,FL,33155,Miami,(361) 765-4826,info@localcorporatiotax.com,,Tax Preparation,541213,4006843,11,39,2.9,7,2.8,6,90,78,13.9,610698,2.6934440840380485,73.43
firm_0341,Frank Nelson CPAs,Nancy Lewis,37,7444 Second St,Kendall,FL,33155,Miami,(709) 568-5025,info@franknelsoncpas.com,www.franknelsoncpas.com,Forensic Accounting,541211,8135861,25,22,2.6,132,2.4,137,22,78,13.9,2160582,3.8392073986405766,73.43
firm_0435,Quality Solutions,Michelle Sanchez,49,5145 Second Ave,Orlando,FL,32807,Orlando,(418) 299-6047,info@qualitysolutioncpa.com,,Estate Planning,541211,8323125,26,39,4.2,16,4.1,17,54,72,12.3,1981312,4.270859393683671,73.41
firm_0550,Regional Tax Preparation,William Clark,45,31 Second Way,Jacksonville,FL,32207,Jacksonville,(443) 240-7498,info@regionaltaxprep.com,www.regionaltaxprep.com,Bookkeeping Services,541219,9021989,27,11,4.6,14,4.7,21,20,72,10.8,1729990,3.099143560140233,73.36
firm_0121,Coastal Corporation,Ruth Sanchez,49,9745 Second Dr,North End,MA,02113,Boston,(753) 801-6544,info@coastalcorporat.com,,Bookkeeping Services,541219,9103214,29,12,4.5,2,4.6,2,41,89,16.3,1437853,3.5393583031860425,73.35
firm_0402,Michael Johnson Tax Services,Sharon Jackson,35,8769 Third Blvd,Winter Springs,FL,32789,Orlando,(213) 585-5849,info@michaeljohnsontcpa.com,www.michaeljohnsontcpa.com,Tax Preparation,541213,2066307,17,10,3.0,10,3.2,6,16,89,14.7,489540,3.199988213597433,73.35
firm_0026,Hills Partners,Larry Roberts,63,2368 Oak Dr,Boston,MA,02215,Boston,(736) 469-4507,info@hillspartnerstax.com,,Bookkeeping Services,541219,5856125,31,23,2.8,29,2.9,49,60,85,13.7,1436620,2.675024944686269,73.34
firm_0446,Angela Thompson Tax Services,Larry Jackson,35,9279 Main St,Orlando,FL,32808,Orlando,(649) 773-4640,info@angelathompsontcpa.com,www.angelathompsontcpa.com,Forensic Accounting,541211,1987985,11,6,4.8,38,4.9,52,15,68,11.6,541041,4.008528054911571,73.32
firm_0190,Karen Hernandez CPAs,Larry Carter,75,405 Main St,Springfield,MA,01103,Springfield,(453) 883-7798,info@karenhernandezccpa.com,www.karenhernandezccpa.com,Payroll Services,541214,442879,2,32,4.4,105,4.3,96,74,61,8.7,74436,3.755614468725316,73.24
firm_0178,Susan Hill Tax Services,Edward Taylor,55,287 Elm Blvd,Worcester,MA,01608,Worcester,(874) 227-4056,info@susanhilltaxsercpa.com,www.susanhilltaxsercpa.com,Estate Planning,541211,6870878,26,26,3.4,129,3.5,111,37,65,9.2,1262974,3.43120631455022,73.19
firm_0283,First Choice CPA,Susan Martinez,63,6168 Business Ave,Homestead,FL,33176,Miami,(740) 966-7818,info@firstchoicecpacpa.com,,Bookkeeping Services,541219,2392829,18,25,3.2,23,3.0,15,71,64,9.4,735306,3.396673637624161,73.18
firm_0140,East CPA,Steven Thomas,60,3205 Main Blvd,Financial District,MA,02110,Boston,(637) 844-2896,info@eastcpacpa.com,,CPA Firms,541211,6502412,41,25,3.4,3,3.4,2,72,93,21.4,1870539,3.825323668774004,72.95
firm_0143,Pinnacle Business Services,Ruth White,43,2374 Second St,Financial District,MA,02110,Boston,(224) 269-3915,info@pinnaclebusinescpa.com,,Forensic Accounting,541211,4847367,15,27,3.1,5,3.1,7,53,93,21.4,952980,4.288361283520678,72.95
firm_0168,Richard Jackson & Associates,Sharon Smith,51,5797 Third Ave,Worcester,MA,01602,Worcester,(459) 518-1664,info@richardjacksonatax.com,www.richardjacksonatax.com,Tax Preparation,541213,2091353,14,10,3.3,56,3.3,51,25,71,10.4,542900,2.9188731541151394,72.93
firm_0172,Ruth Wright Accounting,Angela Moore,63,1395 Business Ave,Worcester,MA,01602,Worcester,(275) 714-2473,info@ruthwrightaccoucpa.com,www.ruthwrightaccoucpa.com,Tax Preparation,541213,3164424,23,6,4.0,135,3.7,162,29,71,10.4,638797,2.3231861538897878,72.93
firm_0113,Quality Associates,Michael Flores,39,8022 Third Ave,Charlestown,MA,02129,Boston,(933) 865-8166,info@qualityassociatcpa.com,www.qualityassociatcpa.com,Estate Planning,541211,856749,9,9,4.7,49,4.7,67,1,86,14.9,270068,4.134625637336221,72.9
firm_0592,Jose Rodriguez CPA,Donna Williams,54,2022 Main Ave,West Palm Beach,FL,33401,West Palm Beach,(930) 562-6897,info@joserodriguezcpcpa.com,,Payroll Services,541214,4859511,22,40,3.7,13,3.9,20,56,80,12.7,1102575,3.4554259329389794,72.89
firm_0594,Legacy Firm,Ruth Flores,71,5910 Park Blvd,West Palm Beach,FL,33401,West Palm Beach,(230) 835-7650,info@legacyfirm.com,,Tax Preparation,541213,2331475,19,11,3.3,1,3.4,0,79,80,12.7,581515,3.2403253363274995,72.89
firm_0013,Michael Davis CPA,Deborah Gonzalez,55,181 Elm Blvd,Boston,MA,02116,Boston,(546) 512-5399,info@michaeldaviscpacpa.com,,Tax Preparation,541213,8654873,45,17,3.9,3,4.0,2,60,92,16.8,2480324,3.106804813947499,72.8
firm_0035,Scott Campbell Tax Services,Jeffrey Flores,63,8024 Third Way,Burlington,MA,01803,Boston,(844) 862-4865,info@scottcampbelltatax.com,,CPA Firms,541211,7846124,32,30,2.9,5,2.9,8,74,91,15.3,2587345,3.454429436163051,72.65
firm_0618,Capital Partners,Sarah Jones,47,7583 Oak Blvd,Sarasota,FL,34236,Sarasota,(331) 368-8352,info@capitalpartners.com,www.capitalpartners.com,Tax Preparation,541213,9626251,29,3,4.1,72,4.0,105,0,88,10.6,3230292,2.5910588652190385,72.62
firm_0302,Kevin White & Associates,Timothy Allen,63,6916 Commerce Dr,Coral Gables,FL,33144,Miami,(403) 501-5921,info@kevinwhiteandastax.com,www.kevinwhiteandastax.com,Payroll Services,541214,727361,4,10,2.7,82,2.9,112,38,84,12.8,229699,4.204614538992474,72.56
firm_0576,East Business Services,Angela Roberts,62,3246 Third Way,Fort Lauderdale,FL,33308,Fort Lauderdale,(540) 654-9774,info@eastbusinessser.com,,CPA Firms,541211,7515106,25,32,2.8,21,3.0,25,66,87,12.1,2143695,3.9025664529787583,72.52
firm_0566,Ridge Tax Preparation,Kevin Brown,38,6399 Park Blvd,Jacksonville,FL,32259,Jacksonville,(256) 902-3482,info@ridgetaxpreparacpa.com,,Bookkeeping Services,541219,7019391,18,33,3.6,27,3.5,24,40,86,13.7,2172230,3.0058681677185284,72.49
firm_0608,Stephen Allen Tax Services,Frank Jackson,53,7930 Business Blvd,Wellington,FL,33414,West Palm Beach,(425) 574-7485,info@stephenallentaxcpa.com,,Tax Preparation,541213,5081781,42,31,3.2,23,3.0,26,51,90,11.4,1572603,2.9794190185001925,72.47999999999999
firm_0387,Bay Area Associates,Betty Lee,61,2502 Third Way,Orlando,FL,32801,Orlando,(291) 348-3402,info@bayareaassociattax.com,,Estate Planning,541211,7252129,40,15,2.6,24,2.7,28,56,78,13.9,2439195,3.8085996038733643,72.43
firm_0029,Strategic Business Services,Thomas Harris,70,8747 Main Way,Boston,MA,02215,Boston,(639) 203-4365,info@strategicbusine.com,,Bookkeeping Services,541219,922157,6,32,3.5,5,3.5,5,91,85,13.7,156162,3.554044109297357,72.34
firm_0200,Jason Young & Associates,Richard King,42,4490 Business Blvd,Springfield,MA,01109,Springfield,(362) 806-6573,info@jasonyoungandascpa.com,www.jasonyoungandascpa.com,Payroll Services,541214,891848,7,40,3.9,43,3.8,54,38,58,7.9,214603,3.8677391314346337,72.22999999999999
firm_0383,First Choice Professional Corporation,James Walker,57,5749 Oak Way,North Miami Beach,FL,33162,Miami,(605) 396-7902,info@firstchoiceprofcpa.com,www.firstchoiceprofcpa.com,Forensic Accounting,541211,6062281,24,5,4.3,68,4.5,47,24,75,12.8,2019471,4.458060866404847,72.21000000000001
firm_0094,North Accounting,Sharon Roberts,70,6115 Elm St,Cambridge,MA,02142,Boston,(937) 438-8863,info@northaccounting.com,www.northaccounting.com,CPA Firms,541211,5022146,17,3,3.3,81,3.2,64,42,88,17.2,844578,3.0389376874903764,72.2
firm_0552,Professional Group,Michelle Davis,61,8749 Oak Way,Jacksonville,FL,32223,Jacksonville,(800) 949-9646,info@professionalgrocpa.com,,Estate Planning,541211,3671069,25,31,3.3,9,3.2,13,73,77,12.3,810603,3.6417056802552996,72.16
firm_0554,Edward Rivera Accounting,Kimberly Johnson,41,9288 First Blvd,Jacksonville,FL,32223,Jacksonville,(797) 679-4949,info@edwardriveraacccpa.com,www.edwardriveraacccpa.com,CPA Firms,541211,6137044,15,18,3.0,39,3.2,38,26,77,12.3,1542096,3.525480124467226,72.16
firm_0457,Joseph Carter & Associates,Timothy Carter,38,7800 Third Blvd,Orlando,FL,32810,Orlando,(888) 740-5039,info@josephcarterandcpa.com,www.josephcarterandcpa.com,CPA Firms,541211,999385,6,38,3.8,58,3.8,95,29,71,12.1,255321,3.5251849011952077,72.12
firm_0162,Local Consulting,Laura Brown,51,9244 Park Ave,Worcester,MA,01609,Worcester,(416) 497-8152,info@localconsulting.com,www.localconsulting.com,Tax Preparation,541213,6887606,19,16,4.5,14,4.4,24,27,68,9.8,1810968,2.7141933640620852,72.06
firm_0075,John Harris CPA,Sandra Harris,54,9849 Commerce St,Boston,MA,02114,Boston,(220) 695-1349,info@johnharriscpatax.com,,Payroll Services,541214,4987474,13,32,2.7,12,2.8,11,60,87,15.9,909201,3.8414370998708423,72.05
firm_0288,North Business Services,Stephen Hall,55,2318 Second Dr,Hialeah,FL,33015,Miami,(359) 414-6967,info@northbusinesssecpa.com,www.northbusinesssecpa.com,CPA Firms,541211,6063522,29,25,3.3,150,3.2,231,43,59,8.8,941420,3.0808274521239154,72.01
firm_0448,Family Financial Services,Mark Moore,59,5775 Elm Ave,Orlando,FL,32809,Orlando,(770) 911-2669,info@familyfinancialcpa.com,www.familyfinancialcpa.com,Bookkeeping Services,541219,8399312,30,9,4.5,128,4.4,204,25,74,12.7,2606001,3.441603594754795,71.99000000000001
firm_0449,Hills Specialists,Larry Davis,52,4992 Commerce Way,Orlando,FL,32809,Orlando,(232) 932-2118,info@hillsspecialisttax.com,www.hillsspecialisttax.com,CPA Firms,541211,5163736,43,9,4.3,43,4.3,29,9,74,12.7,1466029,3.298131797687878,71.99000000000001
firm_0452,Valley Firm,Scott Hall,50,2435 First Way,Orlando,FL,32809,Orlando,(925) 372-2760,info@valleyfirmcpa.com,www.valleyfirmcpa.com,Tax Preparation,541213,5436910,24,12,2.9,110,3.0,80,19,74,12.7,1051006,2.9266370906341437,71.99000000000001
firm_0020,Elite CPAs,Stephen Jones,46,8514 Third Dr,Boston,MA,02118,Boston,(305) 751-1236,info@elitecpas.com,,Forensic Accounting,541211,3417703,13,13,5.0,27,5.0,34,27,73,11.4,949666,4.154610754967396,71.93
firm_0661,Michelle Baker CPAs,Ruth Adams,71,9166 Third Way,Pensacola,FL,32501,Pensacola,(625) 421-5963,info@michellebakercp.com,www.michellebakercp.com,Payroll Services,541214,486004,2,21,4.1,57,4.3,69,61,67,9.7,121838,4.0438275680943105,71.84
firm_0394,Trusted Corporation,Ronald Hall,64,4267 Third Dr,Orlando,FL,32803,Orlando,(501) 390-1628,info@trustedcorporatcpa.com,,Estate Planning,541211,7728146,23,34,3.7,6,3.4,10,82,74,12.4,1352217,3.6113231964413335,71.78
firm_0637,Crown Accounting,Richard Walker,45,5434 Third St,Naples,FL,34108,Naples,(321) 607-9983,info@crownaccountingcpa.com,www.crownaccountingcpa.com,Estate Planning,541211,5023777,17,6,4.3,91,4.1,117,6,97,7.4,916064,4.074832450706832,71.72999999999999
firm_0507,Carol Harris CPA,Paul Hill,39,5030 Business Dr,Tampa,FL,33609,Tampa,(889) 601-5833,info@carolharriscpa.com,,Bookkeeping Services,541219,6261357,32,38,3.9,15,4.1,23,53,85,14.2,1894018,2.7384567771074813,71.69
firm_0332,West Tax Services,Angela Lewis,37,3202 Commerce Dr,Bal Harbour,FL,33154,Miami,(360) 891-8823,info@westtaxservices.com,www.westtaxservices.com,Bookkeeping Services,541219,4975222,20,5,4.4,13,4.4,18,12,96,10.4,825701,3.1129172425561435,71.68
